id,code,prefix,name,parent_id,division_type,region
2434,35406,xã,"Xã Trạm Thản",2293,WARD,3
2435,35407,xã,"Xã Đồng Lương",2293,WARD,4
2436,35408,phường,"Phường Phong Châu",2293,WARD,3
2437,35409,xã,"Xã Lai Đồng",2293,WARD,4
2438,35410,phường,"Phường Âu Cơ",2293,WARD,3
2439,35411,xã,"Xã Hạ Hòa",2293,WARD,4
2440,35412,xã,"Xã Quảng Yên",2293,WARD,3
2441,35413,xã,"Xã Chí Tiên",2293,WARD,3
2442,114,tỉnh,"Quảng Ngãi",NULL,PROVINCE,NULL
2443,36724,xã,"Xã Sơn Tịnh",2442,WARD,3
2444,36725,xã,"Xã Sơn Hạ",2442,WARD,4
2445,36726,phường,"Phường Đức Phổ",2442,WARD,4
2446,36727,xã,"Xã Nguyễn Nghiêm",2442,WARD,4
2447,36728,xã,"Xã Khánh Cường",2442,WARD,4
2448,36729,xã,"Xã Mộ Đức",2442,WARD,4
2449,36730,xã,"Xã Minh Long",2442,WARD,4
2450,36731,xã,"Xã Ba Tô",2442,WARD,4
2451,36732,xã,"Xã Sơn Linh",2442,WARD,4
2452,36733,xã,"Xã Thanh Bồng",2442,WARD,4
2453,36734,xã,"Xã Trà Bồng",2442,WARD,4
2454,36735,xã,"Xã Vạn Tường",2442,WARD,3
2455,36736,xã,"Xã Đông Sơn",2442,WARD,3
2456,36737,xã,"Xã Mỏ Cày",2442,WARD,4
2457,36738,xã,"Xã Ba Động",2442,WARD,4
2458,36739,"đặc khu","Đặc khu Lý Sơn",2442,WARD,4
2459,36740,phường,"Phường Trương Quang Trọng",2442,WARD,3
2460,36741,xã,"Xã Đông Trà Bồng",2442,WARD,4
2461,36742,xã,"Xã Ba Vì",2442,WARD,4
2462,36743,xã,"Xã Sơn Tây Hạ",2442,WARD,4
2463,36744,xã,"Xã Tư Nghĩa",2442,WARD,4
2464,36745,xã,"Xã Nghĩa Hành",2442,WARD,4
2465,36746,xã,"Xã Trường Giang",2442,WARD,3
2466,36747,xã,"Xã Đặng Thùy Trâm",2442,WARD,4
2467,36748,xã,"Xã Ba Gia",2442,WARD,3
2468,36749,xã,"Xã Tây Trà",2442,WARD,4
2469,36750,xã,"Xã Ba Vinh",2442,WARD,4
2470,36751,xã,"Xã Sơn Thủy",2442,WARD,4
2471,36752,xã,"Xã Vệ Giang",2442,WARD,4
2472,36753,xã,"Xã Ba Dinh",2442,WARD,4
2473,36754,xã,"Xã Bình Chương",2442,WARD,3
2474,36755,xã,"Xã Bình Sơn",2442,WARD,3
2475,36756,xã,"Xã An Phú",2442,WARD,3
2476,36757,xã,"Xã Ba Tơ",2442,WARD,NULL
2477,36758,xã,"Xã Trà Giang",2442,WARD,4
2478,36759,phường,"Phường Nghĩa Lộ",2442,WARD,3
2479,36760,xã,"Xã Thiện Tín",2442,WARD,4
2480,36761,phường,"Phường Sa Huỳnh",2442,WARD,4
2481,36762,phường,"Phường Trà Câu",2442,WARD,4
2482,36763,xã,"Xã Nghĩa Giang",2442,WARD,4
2483,36764,xã,"Xã Sơn Hà",2442,WARD,NULL
2484,36765,xã,"Xã Lân Phong",2442,WARD,4
2485,36766,xã,"Xã Sơn Tây",2442,WARD,4
2486,36767,xã,"Xã Thọ Phong",2442,WARD,3
2487,36768,xã,"Xã Phước Giang",2442,WARD,4
2488,36769,xã,"Xã Cà Đam",2442,WARD,4
2489,36770,xã,"Xã Bình Minh",2442,WARD,3
2490,36771,xã,"Xã Long Phụng",2442,WARD,4
2491,36772,xã,"Xã Đình Cương",2442,WARD,4
2492,36773,xã,"Xã Sơn Mai",2442,WARD,4
2493,36774,xã,"Xã Sơn Kỳ",2442,WARD,4
2494,36775,phường,"Phường Cẩm Thành",2442,WARD,3
2495,36776,xã,"Xã Tịnh Khê",2442,WARD,3
2496,36777,xã,"Xã Sơn Tây Thượng",2442,WARD,4
2497,36930,xã,"Xã Măng Bút",2442,WARD,4
2498,36931,xã,"Xã Ya Ly",2442,WARD,4
2499,36932,xã,"Xã Rờ Kơi",2442,WARD,4
2500,36933,xã,"Xã Đăk Tô",2442,WARD,4
2501,36934,xã,"Xã Ia Đal",2442,WARD,4
2502,36935,xã,"Xã Đăk PLô",2442,WARD,4
2503,36936,xã,"Xã Đăk Rơ Wa",2442,WARD,3
2504,36937,xã,"Xã Đăk Mar",2442,WARD,3
2505,36938,xã,"Xã Đăk Rve",2442,WARD,4
2506,36939,xã,"Xã Ngọk Tụ",2442,WARD,4
2507,36940,xã,"Xã Đăk Môn",2442,WARD,4
2508,36941,phường,"Phường Đăk BLa",2442,WARD,3
2509,36942,xã,"Xã Mô Rai",2442,WARD,4
2510,36943,xã,"Xã Dục Nông",2442,WARD,4
2511,36944,xã,"Xã Đăk Kôi",2442,WARD,4
2512,36945,xã,"Xã Đăk Hà",2442,WARD,3
2513,36946,xã,"Xã Ia Tơi",2442,WARD,4
2514,36947,xã,"Xã Đăk Pxi",2442,WARD,3
2515,36948,xã,"Xã Đăk Sao",2442,WARD,4
2516,36949,xã,"Xã Ngọk Bay",2442,WARD,3
2517,36950,xã,"Xã Sa Bình",2442,WARD,4
2518,36951,xã,"Xã Kon Plông",2442,WARD,4
2519,36952,xã,"Xã Sa Loong",2442,WARD,4
2520,36953,xã,"Xã Đăk Tơ Kan",2442,WARD,4
2521,36954,xã,"Xã Kon Đào",2442,WARD,4
2522,36955,xã,"Xã Măng Đen",2442,WARD,4
2523,36956,xã,"Xã Ngọk Réo",2442,WARD,3
2524,36957,xã,"Xã Ia Chim",2442,WARD,3
2525,36958,xã,"Xã Tu Mơ Rông",2442,WARD,4
2526,36959,xã,"Xã Măng Ri",2442,WARD,4
2527,36960,xã,"Xã Đăk Pék",2442,WARD,4
2528,36961,xã,"Xã Sa Thầy",2442,WARD,4
2529,36962,phường,"Phường Đăk Cấm",2442,WARD,3
2530,36963,xã,"Xã Bờ Y",2442,WARD,4
2531,36964,xã,"Xã Đăk Ui",2442,WARD,3
2532,36965,xã,"Xã Xốp",2442,WARD,4
2533,36966,xã,"Xã Đăk Long",2442,WARD,4
2534,36967,xã,"Xã Kon Braih",2442,WARD,4
2535,36968,xã,"Xã Ngọc Linh",2442,WARD,4
2536,36969,phường,"Phường Kon Tum",2442,WARD,3
2537,38112,xã,"Xã Tây Trà Bồng",2442,WARD,4
2538,38113,xã,"Xã Ba Xa",2442,WARD,4
2539,101,tỉnh,"Quảng Ninh",NULL,PROVINCE,NULL
2540,37585,phường,"Phường Liên Hòa",2539,WARD,1
2541,37586,phường,"Phường Móng Cái 2",2539,WARD,1
2542,37587,phường,"Phường Hồng Gai",2539,WARD,1
2543,37588,phường,"Phường Vàng Danh",2539,WARD,1
2544,37589,xã,"Xã Đông Ngũ",2539,WARD,3
2545,37590,phường,"Phường An Sinh",2539,WARD,1
2546,37591,xã,"Xã Điền Xá",2539,WARD,3
2547,37592,phường,"Phường Bãi Cháy",2539,WARD,1
2548,37593,phường,"Phường Mông Dương",2539,WARD,2
2549,37594,phường,"Phường Bình Khê",2539,WARD,1
2550,37595,phường,"Phường Yên Tử",2539,WARD,1
2551,37596,phường,"Phường Đông Triều",2539,WARD,1
2552,37597,xã,"Xã Thống Nhất",2539,WARD,1
2553,37598,phường,"Phường Mạo Khê",2539,WARD,1
2554,37599,"đặc khu","Đặc khu Cô Tô",2539,WARD,4
2555,37600,xã,"Xã Quảng Tân",2539,WARD,3
2556,37601,xã,"Xã Hải Hòa",2539,WARD,2
2557,37602,xã,"Xã Hải Lạng",2539,WARD,3
2558,37603,"đặc khu","Đặc khu Vân Đồn",2539,WARD,3
2559,37604,xã,"Xã Hải Ninh",2539,WARD,1
2560,37605,xã,"Xã Quảng Hà",2539,WARD,3
2561,37606,xã,"Xã Lục Hồn",2539,WARD,4
2562,37607,phường,"Phường Hà Tu",2539,WARD,1
2563,37608,phường,"Phường Hạ Long",2539,WARD,1
2564,37609,phường,"Phường Hà An",2539,WARD,1
2565,37610,phường,"Phường Việt Hưng",2539,WARD,1
2566,37611,xã,"Xã Lương Minh",2539,WARD,1
2567,37612,phường,"Phường Cao Xanh",2539,WARD,1
2568,37613,xã,"Xã Hải Sơn",2539,WARD,1
2569,37614,phường,"Phường Quảng Yên",2539,WARD,1
2570,37615,xã,"Xã Ba Chẽ",2539,WARD,4
2571,37616,xã,"Xã Quảng La",2539,WARD,1
2572,37617,phường,"Phường Quang Hanh",2539,WARD,2
2573,37618,phường,"Phường Hoàng Quế",2539,WARD,1
2574,37619,phường,"Phường Hà Lầm",2539,WARD,1
2575,37620,xã,"Xã Cái Chiên",2539,WARD,3
2576,37621,xã,"Xã Hoành Mô",2539,WARD,4
2577,37622,phường,"Phường Tuần Châu",2539,WARD,1
2578,37623,xã,"Xã Tiên Yên",2539,WARD,3
2579,37624,phường,"Phường Hiệp Hòa",2539,WARD,1
2580,37625,phường,"Phường Cửa Ông",2539,WARD,2
2581,37626,xã,"Xã Bình Liêu",2539,WARD,4
2582,37627,xã,"Xã Vĩnh Thực",2539,WARD,1
2583,37628,xã,"Xã Đường Hoa",2539,WARD,3
2584,37629,phường,"Phường Uông Bí",2539,WARD,1
2585,37630,phường,"Phường Đông Mai",2539,WARD,1
2586,37631,phường,"Phường Móng Cái 1",2539,WARD,1
2587,37632,xã,"Xã Quảng Đức",2539,WARD,3
2588,37633,phường,"Phường Móng Cái 3",2539,WARD,1
2589,37634,phường,"Phường Hoành Bồ",2539,WARD,1
2590,37635,xã,"Xã Kỳ Thượng",2539,WARD,1
2591,37636,phường,"Phường Cẩm Phả",2539,WARD,2
2592,37637,phường,"Phường Phong Cốc",2539,WARD,1
2593,37638,xã,"Xã Đầm Hà",2539,WARD,3
2594,110,tỉnh,"Quảng Trị",NULL,PROVINCE,NULL
2595,36970,xã,"Xã Cam Hồng",2594,WARD,3
2596,36971,xã,"Xã Thượng Trạch",2594,WARD,3
2597,36972,xã,"Xã Dân Hóa",2594,WARD,4
2598,36973,xã,"Xã Hòa Trạch",2594,WARD,3
2599,36974,phường,"Phường Đồng Hới",2594,WARD,2
2600,36975,xã,"Xã Hoàn Lão",2594,WARD,3
2601,36976,xã,"Xã Tuyên Bình",2594,WARD,4
2602,36977,xã,"Xã Nam Trạch",2594,WARD,3
2603,36978,xã,"Xã Kim Điền",2594,WARD,4
2604,36979,xã,"Xã Quảng Trạch",2594,WARD,3
2605,36980,xã,"Xã Tuyên Lâm",2594,WARD,4
2606,36981,xã,"Xã Tuyên Hóa",2594,WARD,4
2607,36982,xã,"Xã Quảng Ninh",2594,WARD,3
2608,36983,xã,"Xã Bắc Trạch",2594,WARD,3
2609,36984,xã,"Xã Đồng Lê",2594,WARD,4
2610,36985,xã,"Xã Trung Thuần",2594,WARD,3
2611,36986,xã,"Xã Phong Nha",2594,WARD,3
2612,36987,xã,"Xã Kim Ngân",2594,WARD,3
2613,36988,xã,"Xã Sen Ngư",2594,WARD,3
2614,36989,xã,"Xã Tuyên Sơn",2594,WARD,4
2615,36990,xã,"Xã Minh Hóa",2594,WARD,4
2616,36991,xã,"Xã Nam Gianh",2594,WARD,3
2617,36992,xã,"Xã Trường Ninh",2594,WARD,3
2618,36993,xã,"Xã Kim Phú",2594,WARD,4
2619,36994,xã,"Xã Trường Phú",2594,WARD,3
2620,36995,phường,"Phường Đồng Sơn",2594,WARD,2
2621,36996,phường,"Phường Đồng Thuận",2594,WARD,2
2622,36997,xã,"Xã Nam Ba Đồn",2594,WARD,3
2623,36998,phường,"Phường Bắc Gianh",2594,WARD,3
2624,36999,xã,"Xã Lệ Thủy",2594,WARD,3
2625,37000,phường,"Phường Ba Đồn",2594,WARD,3
2626,37001,xã,"Xã Trường Sơn",2594,WARD,3
2627,37002,xã,"Xã Ninh Châu",2594,WARD,3
2628,37003,xã,"Xã Đông Trạch",2594,WARD,3
2629,37004,xã,"Xã Phú Trạch",2594,WARD,3
2630,37005,xã,"Xã Tân Thành",2594,WARD,4
2631,37006,xã,"Xã Lệ Ninh",2594,WARD,3
2632,37007,xã,"Xã Tân Mỹ",2594,WARD,3
2633,37008,xã,"Xã Tân Gianh",2594,WARD,3
2634,35651,xã,"Xã Tuyên Phú",2594,WARD,4
2635,36517,xã,"Xã Hải Lăng",2594,WARD,4
2636,36518,xã,"Xã Cửa Việt",2594,WARD,4
2637,36519,xã,"Xã Đakrông",2594,WARD,4
2638,36520,phường,"Phường Quảng Trị",2594,WARD,4
2639,36521,xã,"Xã Cam Lộ",2594,WARD,4
2640,36522,xã,"Xã Lìa",2594,WARD,4
2641,36523,xã,"Xã Vĩnh Hoàng",2594,WARD,4
2642,36524,xã,"Xã Vĩnh Định",2594,WARD,4
2643,36525,xã,"Xã A Dơi",2594,WARD,4
2644,36526,xã,"Xã La Lay",2594,WARD,4
2645,36527,xã,"Xã Tà Rụt",2594,WARD,4
2646,36528,xã,"Xã Mỹ Thủy",2594,WARD,4
2647,36529,xã,"Xã Diên Sanh",2594,WARD,4
2648,36530,xã,"Xã Ba Lòng",2594,WARD,4
2649,36531,xã,"Xã Nam Hải Lăng",2594,WARD,4
2650,36532,xã,"Xã Khe Sanh",2594,WARD,4
2651,36533,xã,"Xã Triệu Bình",2594,WARD,4
2652,36534,xã,"Xã Triệu Phong",2594,WARD,4
2653,36535,xã,"Xã Hiếu Giang",2594,WARD,4
2654,36536,xã,"Xã Lao Bảo",2594,WARD,4
2655,36537,xã,"Xã Tân Lập",2594,WARD,4
2656,36538,xã,"Xã Vĩnh Thủy",2594,WARD,4
2657,36539,xã,"Xã Hướng Lập",2594,WARD,4
2658,36540,xã,"Xã Vĩnh Linh",2594,WARD,4
2659,36541,xã,"Xã Cồn Tiên",2594,WARD,4
2660,36542,xã,"Xã Ái Tử",2594,WARD,4
2661,36543,xã,"Xã Bến Hải",2594,WARD,4
2662,36544,phường,"Phường Đông Hà",2594,WARD,3
2663,36545,xã,"Xã Gio Linh",2594,WARD,4
2664,36546,xã,"Xã Bến Quan",2594,WARD,4
2665,36547,xã,"Xã Nam Cửa Việt",2594,WARD,4
2666,36548,xã,"Xã Hướng Phùng",2594,WARD,4
2667,36549,xã,"Xã Cửa Tùng",2594,WARD,4
2668,36550,xã,"Xã Hướng Hiệp",2594,WARD,4
2669,36551,"đặc khu","Đặc khu Cồn Cỏ",2594,WARD,4
2670,36552,xã,"Xã Triệu Cơ",2594,WARD,4
2671,36553,phường,"Phường Nam Đông Hà",2594,WARD,3
2672,35414,xã,"Xã Bố Trạch",2594,WARD,3
2673,104,tỉnh,"Sơn La",NULL,PROVINCE,NULL
2674,37355,xã,"Xã Chiềng Lao",2673,WARD,4
2675,37356,xã,"Xã Chiềng Hoa",2673,WARD,4
2676,37357,xã,"Xã Chiềng Sơn",2673,WARD,4
2677,37358,phường,"Phường Chiềng Cơi",2673,WARD,3
2678,37359,xã,"Xã Sốp Cộp",2673,WARD,4
2679,37360,xã,"Xã Thuận Châu",2673,WARD,4
2680,37361,xã,"Xã Mường La",2673,WARD,4
2681,37362,xã,"Xã Kim Bon",2673,WARD,4
2682,37363,xã,"Xã Đoàn Kết",2673,WARD,4
2683,37364,xã,"Xã Quỳnh Nhai",2673,WARD,4
2684,37365,xã,"Xã Yên Sơn",2673,WARD,4
2685,37366,xã,"Xã Chiềng Hặc",2673,WARD,4
2686,37367,xã,"Xã Chiềng Mai",2673,WARD,4
2687,37368,xã,"Xã Nậm Lầu",2673,WARD,4
2688,37369,phường,"Phường Mộc Sơn",2673,WARD,4
2689,37370,phường,"Phường Tô Hiệu",2673,WARD,3
2690,37371,xã,"Xã Tô Múa",2673,WARD,4
2691,37372,xã,"Xã Xuân Nha",2673,WARD,4
2692,37373,xã,"Xã Tà Xùa",2673,WARD,4
2693,37374,xã,"Xã Nậm Ty",2673,WARD,4
2694,37375,xã,"Xã Long Hẹ",2673,WARD,4
2695,37376,xã,"Xã Mường Bang",2673,WARD,4
2696,37377,xã,"Xã Sông Mã",2673,WARD,4
2697,37378,xã,"Xã Púng Bánh",2673,WARD,4
2698,37379,xã,"Xã Bình Thuận",2673,WARD,4
2699,37380,xã,"Xã Mường Bám",2673,WARD,4
2700,37381,phường,"Phường Chiềng An",2673,WARD,3
2701,37382,xã,"Xã Mường Giôn",2673,WARD,4
2702,37383,xã,"Xã Lóng Sập",2673,WARD,4
2703,37384,xã,"Xã Mai Sơn",2673,WARD,4
2704,37385,xã,"Xã Phiêng Khoài",2673,WARD,4
2705,37195,xã,"Xã Chiềng Sơ",2673,WARD,4
2706,37196,xã,"Xã Chiềng La",2673,WARD,4
2707,37197,xã,"Xã Mường Cơi",2673,WARD,4
2708,37198,xã,"Xã Tân Yên",2673,WARD,4
2709,37199,phường,"Phường Mộc Châu",2673,WARD,4
2710,37386,xã,"Xã Mường Khiêng",2673,WARD,4
2711,37387,xã,"Xã Mường É",2673,WARD,4
2712,37388,phường,"Phường Chiềng Sinh",2673,WARD,3
2713,37389,xã,"Xã Vân Hồ",2673,WARD,4
2714,37390,xã,"Xã Tân Phong",2673,WARD,4
2715,37391,xã,"Xã Phiêng Cằm",2673,WARD,4
2716,37392,xã,"Xã Xím Vàng",2673,WARD,4
2717,37393,xã,"Xã Bắc Yên",2673,WARD,4
2718,37394,xã,"Xã Tà Hộc",2673,WARD,4
2719,37434,phường,"Phường Vân Sơn",2673,WARD,4
2720,37435,xã,"Xã Chiềng Mung",2673,WARD,4
2721,37436,xã,"Xã Pắc Ngà",2673,WARD,4
2722,37437,xã,"Xã Mường Chanh",2673,WARD,4
2723,37438,xã,"Xã Ngọc Chiến",2673,WARD,4
2724,37439,xã,"Xã Suối Tọ",2673,WARD,4
2725,37440,xã,"Xã Mường Hung",2673,WARD,4
2726,37441,xã,"Xã Mường Lầm",2673,WARD,4
2727,37442,xã,"Xã Tường Hạ",2673,WARD,4
2728,37443,phường,"Phường Thảo Nguyên",2673,WARD,4
2729,37444,xã,"Xã Phiêng Pằn",2673,WARD,4
2730,37445,xã,"Xã Huổi Một",2673,WARD,4
2731,37446,xã,"Xã Bó Sinh",2673,WARD,4
2732,37447,xã,"Xã Tạ Khoa",2673,WARD,4
2733,37448,xã,"Xã Gia Phù",2673,WARD,4
2734,37449,xã,"Xã Lóng Phiêng",2673,WARD,4
2735,37450,xã,"Xã Muổi Nọi",2673,WARD,4
2736,37451,xã,"Xã Mường Sại",2673,WARD,4
2737,37452,xã,"Xã Song Khủa",2673,WARD,4
2738,37453,xã,"Xã Mường Lạn",2673,WARD,4
2739,37454,xã,"Xã Chiềng Khoong",2673,WARD,4
2740,37455,xã,"Xã Mường Chiên",2673,WARD,4
2741,37456,xã,"Xã Co Mạ",2673,WARD,4
2742,37457,xã,"Xã Chiềng Sung",2673,WARD,4
2743,37458,xã,"Xã Yên Châu",2673,WARD,4
2744,37459,xã,"Xã Chiềng Khương",2673,WARD,4
2745,37460,xã,"Xã Mường Lèo",2673,WARD,4
2746,37461,xã,"Xã Mường Bú",2673,WARD,4
2747,37462,xã,"Xã Chiềng Sại",2673,WARD,4
2748,37463,xã,"Xã Phù Yên",2673,WARD,4
2749,126,tỉnh,"Tây Ninh",NULL,PROVINCE,NULL
2750,35219,phường,"Phường Ninh Thạnh",2749,WARD,2
2751,35220,phường,"Phường Trảng Bàng",2749,WARD,2
2752,35221,phường,"Phường Hòa Thành",2749,WARD,2
2753,35654,xã,"Xã Tân Lập",2749,WARD,3
2754,35691,phường,"Phường Long Hoa",2749,WARD,2
2755,35692,xã,"Xã Hảo Đước",2749,WARD,3
2756,35693,xã,"Xã Tân Châu",2749,WARD,3
2757,35694,xã,"Xã Truông Mít",2749,WARD,2
2758,35695,xã,"Xã Dương Minh Châu",2749,WARD,3
2759,35696,xã,"Xã Phước Thạnh",2749,WARD,2
2760,35697,xã,"Xã Tân Hội",2749,WARD,3
2761,35698,xã,"Xã Hòa Hội",2749,WARD,3
2762,35699,phường,"Phường Bình Minh",2749,WARD,2
2763,35700,xã,"Xã Hưng Thuận",2749,WARD,2
2764,35701,phường,"Phường An Tịnh",2749,WARD,2
2765,35702,xã,"Xã Phước Vinh",2749,WARD,3
2766,35703,phường,"Phường Gia Lộc",2749,WARD,2
2767,35704,xã,"Xã Thạnh Bình",2749,WARD,3
2768,35705,xã,"Xã Tân Hòa",2749,WARD,3
2769,35706,xã,"Xã Bến Cầu",2749,WARD,3
2770,35707,xã,"Xã Tân Đông",2749,WARD,3
2771,35708,phường,"Phường Tân Ninh",2749,WARD,2
2772,35709,phường,"Phường Thanh Điền",2749,WARD,2
2773,35710,xã,"Xã Lộc Ninh",2749,WARD,3
2774,35711,xã,"Xã Ninh Điền",2749,WARD,3
2775,35712,xã,"Xã Long Chữ",2749,WARD,3
2776,35713,xã,"Xã Trà Vong",2749,WARD,3
2777,35714,phường,"Phường Gò Dầu",2749,WARD,2
2778,35715,xã,"Xã Tân Biên",2749,WARD,3
2779,35716,xã,"Xã Phước Chỉ",2749,WARD,2
2780,35717,xã,"Xã Long Thuận",2749,WARD,3
2781,35718,xã,"Xã Châu Thành",2749,WARD,3
2782,35719,xã,"Xã Tân Phú",2749,WARD,3
2783,35720,xã,"Xã Tân Thành",2749,WARD,3
2784,35721,xã,"Xã Cầu Khởi",2749,WARD,3
2785,35272,xã,"Xã Thạnh Đức",2749,WARD,2
2786,37824,xã,"Xã Mỹ Lệ",2749,WARD,2
2787,37825,phường,"Phường Long An",2749,WARD,1
2788,37826,phường,"Phường Khánh Hậu",2749,WARD,1
2789,37827,xã,"Xã Bình Hòa",2749,WARD,4
2790,37828,xã,"Xã Tân Tập",2749,WARD,1
2791,37829,xã,"Xã Mỹ Lộc",2749,WARD,1
2792,37830,xã,"Xã Vĩnh Hưng",2749,WARD,4
2793,37831,phường,"Phường Tân An",2749,WARD,1
2794,37832,xã,"Xã Mỹ Quý",2749,WARD,3
2795,37833,xã,"Xã Vĩnh Châu",2749,WARD,4
2796,37834,xã,"Xã Nhơn Hòa Lập",2749,WARD,4
2797,37835,xã,"Xã An Lục Long",2749,WARD,3
2798,37836,xã,"Xã Bình Hiệp",2749,WARD,2
2799,37837,xã,"Xã Tân Tây",2749,WARD,3
2800,37838,xã,"Xã Đức Huệ",2749,WARD,3
2801,37839,xã,"Xã Vàm Cỏ",2749,WARD,3
2802,37840,xã,"Xã Thuận Mỹ",2749,WARD,3
2803,37841,xã,"Xã Hậu Thạnh",2749,WARD,4
2804,37842,xã,"Xã Tân Hưng",2749,WARD,4
2805,37843,xã,"Xã Khánh Hưng",2749,WARD,4
2806,37844,xã,"Xã Hưng Điền",2749,WARD,4
2807,37845,xã,"Xã Lương Hòa",2749,WARD,1
2808,37846,xã,"Xã Đức Hòa",2749,WARD,1
2809,37847,xã,"Xã Mỹ An",2749,WARD,2
2810,37848,xã,"Xã Nhựt Tảo",2749,WARD,2
2811,37789,xã,"Xã Thủ Thừa",2749,WARD,2
2812,37790,xã,"Xã Tân Long",2749,WARD,2
2813,37791,xã,"Xã An Ninh",2749,WARD,1
2814,37792,xã,"Xã Đức Lập",2749,WARD,1
2815,37793,xã,"Xã Mỹ Hạnh",2749,WARD,1
2816,37794,xã,"Xã Vĩnh Thạnh",2749,WARD,4
2817,37795,xã,"Xã Mỹ Thạnh",2749,WARD,2
2818,37796,xã,"Xã Tuyên Thạnh",2749,WARD,2
2819,37797,xã,"Xã Thạnh Hóa",2749,WARD,3
2820,37798,xã,"Xã Hòa Khánh",2749,WARD,1
2821,37799,xã,"Xã Cần Đước",2749,WARD,2
2822,37800,xã,"Xã Phước Lý",2749,WARD,1
2823,37801,phường,"Phường Kiến Tường",2749,WARD,2
2824,37802,xã,"Xã Rạch Kiến",2749,WARD,2
2825,37803,xã,"Xã Tầm Vu",2749,WARD,3
2826,37804,xã,"Xã Tuyên Bình",2749,WARD,4
2827,37805,xã,"Xã Mộc Hóa",2749,WARD,4
2828,37806,xã,"Xã Bình Thành",2749,WARD,3
2829,37807,xã,"Xã Vĩnh Công",2749,WARD,3
2830,37808,xã,"Xã Long Hựu",2749,WARD,2
2831,37809,xã,"Xã Đông Thành",2749,WARD,3
2832,37810,xã,"Xã Tân Lân",2749,WARD,2
2833,37811,xã,"Xã Hậu Nghĩa",2749,WARD,1
2834,37812,xã,"Xã Long Cang",2749,WARD,2
2835,37813,xã,"Xã Tân Trụ",2749,WARD,3
2836,37814,xã,"Xã Bình Đức",2749,WARD,1
2837,37815,xã,"Xã Nhơn Ninh",2749,WARD,4
2838,37816,xã,"Xã Bến Lức",2749,WARD,1
2839,37817,xã,"Xã Thạnh Lợi",2749,WARD,1
2840,37818,xã,"Xã Phước Vĩnh Tây",2749,WARD,1
2841,37819,xã,"Xã Mỹ Yên",2749,WARD,1
2842,37820,xã,"Xã Hiệp Hòa",2749,WARD,1
2843,37821,xã,"Xã Cần Giuộc",2749,WARD,1
2844,37822,xã,"Xã Tân Thạnh",2749,WARD,NULL
2845,37823,xã,"Xã Thạnh Phước",2749,WARD,3
2846,96,tỉnh,"Thái Nguyên",NULL,PROVINCE,NULL
2847,35466,xã,"Xã Thần Sa",2846,WARD,4
2848,35467,phường,"Phường Vạn Xuân",2846,WARD,2
2849,35653,phường,"Phường Tích Lương",2846,WARD,2
2850,36262,xã,"Xã Nghĩa Tá",2846,WARD,4
2851,36263,xã,"Xã Yên Phong",2846,WARD,4
2852,36264,xã,"Xã Thanh Mai",2846,WARD,4
2853,36265,xã,"Xã Chợ Mới",2846,WARD,4
2854,36266,xã,"Xã Vĩnh Thông",2846,WARD,4
2855,36267,xã,"Xã Hiệp Lực",2846,WARD,4
2856,36268,xã,"Xã Nam Cường",2846,WARD,4
2857,36269,xã,"Xã Phúc Lộc",2846,WARD,4
2858,36270,xã,"Xã Đồng Phúc",2846,WARD,4
2859,36271,xã,"Xã Phong Quang",2846,WARD,3
2860,36272,xã,"Xã Yên Thịnh",2846,WARD,4
2861,36273,xã,"Xã Bằng Thành",2846,WARD,4
2862,36274,xã,"Xã Nà Phặc",2846,WARD,4
2863,36275,xã,"Xã Xuân Dương",2846,WARD,4
2864,36276,xã,"Xã Bằng Vân",2846,WARD,4
2865,36277,xã,"Xã Na Rì",2846,WARD,4
2866,36278,xã,"Xã Tân Kỳ",2846,WARD,4
2867,36279,xã,"Xã Bạch Thông",2846,WARD,4
2868,36280,xã,"Xã Yên Bình",2846,WARD,4
2869,36281,xã,"Xã Thanh Thịnh",2846,WARD,4
2870,36282,xã,"Xã Nghiên Loan",2846,WARD,4
2871,36283,xã,"Xã Cẩm Giàng",2846,WARD,4
2872,36284,xã,"Xã Cường Lợi",2846,WARD,4
2873,36285,xã,"Xã Cao Minh",2846,WARD,4
2874,36286,phường,"Phường Đức Xuân",2846,WARD,3
2875,36287,xã,"Xã Chợ Đồn",2846,WARD,4
2876,36288,xã,"Xã Thượng Quan",2846,WARD,4
2877,36289,xã,"Xã Phủ Thông",2846,WARD,4
2878,36290,phường,"Phường Bắc Kạn",2846,WARD,3
2879,36291,xã,"Xã Trần Phú",2846,WARD,4
2880,36292,xã,"Xã Quảng Bạch",2846,WARD,4
2881,36293,xã,"Xã Ba Bể",2846,WARD,4
2882,36294,xã,"Xã Ngân Sơn",2846,WARD,4
2883,36295,xã,"Xã Thượng Minh",2846,WARD,4
2884,36296,xã,"Xã Chợ Rã",2846,WARD,4
2885,36297,xã,"Xã Côn Minh",2846,WARD,4
2886,36298,xã,"Xã Văn Lang",2846,WARD,4
2887,37260,xã,"Xã Đồng Hỷ",2846,WARD,3
2888,37261,xã,"Xã Vô Tranh",2846,WARD,3
2889,37262,xã,"Xã Phú Đình",2846,WARD,4
2890,37263,xã,"Xã Phú Thịnh",2846,WARD,3
2891,37264,xã,"Xã Định Hóa",2846,WARD,4
2892,37265,xã,"Xã Văn Lăng",2846,WARD,NULL
